ident,name,type,latitude,longitude,country code,airport
NSL,In Salah,VOR-DME,27.2367,2.4925,DZ,DAUI
NSM,Norseman,NDB,-32.1944,121.799,AU,YNSM
NSN,Nonsan,VOR-DME,36.2672,127.119,KR,RKUL
NSN,Niederstetten,NDB,49.3948,9.965,DE,ETHN
NSR,Noshahr,NDB-DME,36.6533,51.5047,IR,OINN
NSV,Nelspruit,VOR-DME,-25.4982,30.9157,ZA,FANS
NSY,Navy Sigonella,NDB,37.4001,14.9211,IT,LICZ
NSY,Navy Sigonella,TACAN,37.4003,14.9215,IT,LICZ
NT,Antananarivo Ivato,NDB,-18.8156,47.6045,MG,
NT,Narathiwat,NDB,6.52239,101.749,TH,VTSC
NT,Niamtougou,VOR-DME,9.74733,1.08269,TG,DXNG
NT,Nakhchivan,NDB,39.2259,45.4143,AZ,
NT,Tole Bi,NDB,43.6956,73.7489,KZ,
NT,Titan,NDB,46.9428,19.694,HU,LHKE
NT,Newcastle,NDB,55.0504,-1.64268,GB,
NTD,Notodden,NDB,59.5871,9.14421,NO,ENNO
NTE,Noto,VOR-DME,37.29,136.963,JP,RJNW
NTG,Nantong,VOR-DME,32.0633,120.978,CN,
NTL,Natal,VOR-DME,-5.90832,-35.2486,BR,SBNT
NTL,Natal,NDB,-5.9,-35.2463,BR,SBNT
NTL,Nortel,VOR-DME,59.7498,18.7668,SE,
NTM,Nattenheim,VORTAC,50.0159,6.53179,DE,
NTN,Normanton,NDB,-17.6958,141.073,AU,YNTN
NTS,LFFRAN,VORDME,47.16083,-1.61306,,
NTS,Nantes,VOR-DME,47.1609,-1.61297,FR,LFRS
NTW,Narathiwat,VOR-DME,6.52729,101.745,TH,VTSC
NU,Niue,NDB-DME,-19.0736,-169.91701,NU,NIUE
NU,Nakuru,NDB,-0.30474,36.1553,KE,
NU,Urgench,NDB,41.5433,60.6883,UZ,UTNU
NU,Bryansk,NDB,53.17,34.1883,RU,UUBP
NUC,Huanuco,NDB,-9.87889,-76.2075,PE,SPNC
NUE,Jinhae,TACAN,35.1356,128.698,KR,RKPE
NV,Invercargill,NDB,-46.4187,168.33299,NZ,NZNV
NV,Invercargill,VOR-DME,-46.4116,168.31799,NZ,NZNV
NV,Navua,NDB,-18.2372,178.16901,FJ,NFNA
NV,Nairobi,VOR-DME,-1.2999,36.9542,KE,HKJK
NV,Zabaykalsk,NDB,49.65,117.333,RU,
NV,Schiphol Locator,NDB,52.1514,4.76483,NL,
NV,Vilhelmina,NDB,64.5601,17.0323,SE,ESNV
NVA,Neiva,VOR-DME,3.05917,-75.2531,CO,SKNV
NVD,Nizhneudinsk,VOR,54.8833,99.0667,RU,
NVG,Navegantes,NDB,-26.8757,-48.6528,BR,SBNF
NVO,MUAC FRA,VORTAC,50.82278,6.63667,,
NVS,ESPORTFRA,VORDME,40.36861,-4.24944,,
NVS,Navas,VOR-DME,40.3687,-4.24942,ES,
NVV,Nieuwoudtville,VOR,-31.38,19.0711,ZA,
NW,La Tontouta,NDB,-21.9378,166.076,NC,NWWW
NW,Ndola,NDB,-12.9966,28.5866,ZM,FLND
NW,Nusawiru,NDB,-7.72039,108.49,ID,WICN
NW,Pekanbaru,NDB,0.46649,101.453,ID,WIBB
NW,Maastricht,NDB,51.0194,5.87834,NL,EHBK
NWA,Nowra,NDB,-34.9512,150.53,AU,YSNW
NWA,Nowra,TACAN,-34.95,150.533,AU,YSNW
NWB,Nuweibaa,NDB,29.0322,34.6711,EG,
NWN,Newman,VOR-DME,-23.4208,119.803,AU,YNWN
NWN,Newman,NDB,-23.4181,119.797,AU,YNWN
NX,Domel,NDB,-25.4938,-48.3288,BR,SSPG
NX,Jambi,NDB,-1.63098,103.641,ID,WIPA
NY,Nylstroom,NDB,-24.6917,28.3601,ZA,FANY
NY,Warukin,NDB,-2.22624,115.465,ID,WAON
NY,Nyeri,NDB,-0.386,37.0008,KE,HKNI
NY,Niamey,NDB,13.481,2.15583,NE,
NY,Niamey,VOR-DME,13.4833,2.20639,NE,DRRN
NY,Enderby,NDB,50.65,-118.926,CA,
NYA,Natya,VOR,-34.9689,143.233,AU,
NYB,Nanyingbindao,VOR-DME,20.0133,110.137,CN,ZJHK
NYK,Nanyuki,NDB,-0.06936,37.0008,KE,HKNL
NYL,Nyala,VOR-DME,12.0726,24.9731,SD,
NYN,Nyngan,NDB,-31.5522,147.19501,AU,YNYN
NYR,Nyiregyhaza,VOR,47.9912,21.6926,HU,LHNY
NZ,Norton,NDB,-17.8957,30.6819,ZW,FVHA
NZ,Nadzab,NDB,-6.57,146.70799,PG,AYNZ
NZ,Nadzab,VOR-DME,-6.56833,146.709,PG,AYNZ
NZ,Banda Aceh,NDB,5.51232,95.4194,ID,WITT
NZ,Nzerekore,NDB,7.81935,-8.70846,GN,GUNZ
NZ,Ust-Labinsk,NDB,45.2167,39.6667,RU,
NZ,Nyazepetrovsk,NDB,56.05,59.5833,RU,
NZ,Achinsk,NDB,56.2717,90.6117,RU,
NZ,Nizhnevartovsk,NDB,60.985,76.5533,RU,USNN
NZ,Mirny,NDB,62.51,113.955,RU,UERR
NZE,Nasu,VOR-DME,36.7827,140.036,JP,
O,Santa Rosa,NDB,-36.5683,-64.27,AR,
O,O,NDB,25.0654,121.632,TW,RCSS
O,Murcia/San Javier,NDB,37.7618,-0.82906,ES,LELC
O,Zhengdeng,NDB,38.3,114.682,CN,
O,Capital,NDB,40.097,116.594,CN,
O,Gorna,NDB,43.1477,25.7408,BG,
O,Hailang,NDB,44.5367,129.577,CN,ZYMD
O,Tacheng,NDB,46.6583,83.3717,CN,
O,Opera,NDB,47.1383,20.245,HU,LHSN
O,Kryvyi Rih,NDB,48.0234,33.2056,UA,
O,Donetsk,NDB,48.0734,37.7717,UA,
O,Lviv,NDB,49.8272,23.9318,UA,
O,Boryspil,NDB,50.3156,30.903,UA,
O,Antonov,NDB,50.5809,30.2065,UA,UKKM
O,Domodedovo,NDB,55.3867,37.915,RU,UUDD
O,Vnukovo,NDB,55.6017,37.3067,RU,
OA,Ministro Pistarini,NDB,-34.8903,-58.506,AR,
OA,Ouvea,NDB,-20.6421,166.57201,NC,NWWV
OA,Ondangwa,NDB,-17.8829,15.9473,,FYOA
OA,Rangiroa,NDB,-14.9559,-147.66,PF,NTTG
OA,Marmul,NDB,18.1667,55.2333,OM,OOMX
OA,Samah,NDB,28.165,19.0958,LY,
OA,Opera,NDB,47.1633,20.26,HU,LHSN
OA,Khatanga,NDB,71.95,102.31,RU,
OAN,Orl̩ans,TACAN,47.9894,1.75958,FR,LFOJ
OAN,Orl̩ans,NDB,48.0013,1.76872,FR,LFOJ
OAS,Canoas,NDB,-29.9447,-51.1373,BR,SBCO
OAS,Andoas,NDB,-2.83028,-76.4553,PE,SPAS
OAX,Oaxaca,VOR-DME,16.9723,-96.7314,MX,MMOX
OB,San Carlos De Bariloche,NDB,-41.1242,-71.2485,AR,
OB,Overberg,NDB,-34.5956,20.2848,ZA,FAOB
OB,Giallo,NDB,28.6833,21.4167,LY,
OB,Huairou,NDB,40.2833,116.533,CN,ZHHH
OB,Obihiro,NDB,42.6561,143.257,JP,RJCB
OB,LFFRASE,NDB,43.22972,5.66556,,
OB,Marseille/Provence,NDB,43.2298,5.66542,FR,
OB,Stefanik South,NDB,48.1148,17.2984,SK,LZIB
OB,Brussels,NDB,50.9203,4.61639,BE,EBBR
OB,Vnukovo,NDB,55.6117,37.3517,RU,UUWW
OBD,El Obeid,VOR-DME,13.1477,30.2334,SD,HSOB
OBD,El Obeid,NDB,13.1567,30.2388,SD,HSOB
OBE,Obihiro,VOR-DME,42.734,143.22,JP,RJCB
OBI,Pietermaritzburg,NDB,-29.6102,30.395,ZA,FAPM
OBI,Oberpfaffenhofen,NDB-DME,48.0806,11.2854,DE,EDMO
OBN,Obleon,VOR-DME,18.4383,-72.275,HT,
OBO,Robore,NDB,-18.3319,-59.7662,BO,SLRB
OBR,Beograd,NDB,44.643,20.1386,RS,LYBE
OBV,Overberg,VORTAC,-34.5561,20.2471,ZA,FAOB
OC,Comodoro Rivadavia,NDB,-45.7748,-67.3644,AR,SAVC
OC,Comandante Espora,NDB,-38.6517,-62.1817,AR,
OC,Ministro Pistarini,NDB,-34.8048,-58.6334,AR,
OC,Semarang,NDB,-6.98217,110.376,ID,WARS
OC,Ozuki,NDB,34.0475,131.06,JP,RJOZ
OC,Xingtang,NDB,38.4517,114.557,CN,ZBSJ
OC,Legostayevo,NDB,54.6333,83.8167,RU,
OCK,Ockham,VOR-DME,51.305,-0.44722,GB,
OCT,October,NDB,29.8112,30.8303,EG,HEOC
OCT,Ozuki,TACAN,34.0442,131.05,JP,RJOZ
OD,Woodend,NDB,-43.3424,172.701,NZ,NZCH
OD,Tandil,NDB,-37.1583,-59.2217,AR,SAZT
OD,Odienne,NDB,9.54911,-7.54861,CI,DIOD
OD,Sanyuan,NDB,34.5983,108.917,CN,ZLXY
OD,Odesa,NDB,46.4736,30.6561,UA,
OD,Bryansk,NDB,53.26,34.1667,RU,UUBP
ODD,Odden,NDB,68.3983,16.123,NO,ENEV
ODE,Odate Noshiro,VOR-DME,40.1983,140.362,JP,RJSR
ODH,Odiham,TACAN,51.2328,-0.94849,GB,EGVO
ODN,Odienne,VOR-DME,9.53008,-7.57375,CI,DIOD
ODN,Odin,VOR-DME,55.581,10.653,DK,
ODR,Odderoy,NDB,58.14,7.99903,NO,ENCN
ODS,Odesa,VOR-DME,46.43,30.6703,UA,UKOO
OE,Oyem,VOR-DME,1.53569,11.5757,GA,FOGO
OE,Odesa,NDB,46.38,30.6964,UA,
OE,Dublin,NDB,53.4302,-6.4288,IE,
OEL,Choele Choel,VOR-DME,-39.2825,-65.61,AR,SA29
OEM,Kristianstad,NDB,55.9897,14.1008,SE,ESMK
OF,Yogyakarta,NDB,-7.78432,110.434,ID,WARJ
OF,Bantaji,NDB,32.66,118.582,CN,
OF,Filton,NDB,51.5219,-2.59023,GB,GB-1220
OG,Ouagadougou,VOR-DME,12.3463,-1.51283,BF,DFFD
OG,Arvaikheer,NDB,46.2114,102.853,MN,ZMAH
OG,Russky Kameshkir,NDB,52.85,46.0833,RU,
OG,Gavle,NDB,60.6637,16.9541,SE,ESSK
OG,Onega,NDB,63.9167,38.1167,RU,
OG,Gallivare,NDB,67.1039,20.952,SE,ESNG
OH,Ohakea,VORTAC,-40.2096,175.392,NZ,NZOH
OH,Ohakea,NDB,-40.2016,175.39301,NZ,NZOH
OH,Oudtshoorn,NDB,-33.6017,22.1858,ZA,FAOH
OH,Ambon,NDB,-3.71409,128.092,ID,WAPP
OH,Tokachi,NDB,42.8997,143.158,JP,RJCT
OH,Saratov,NDB,51.5917,45.985,RU,RU-9992
OHR,Ohrid,VOR-DME,41.1724,20.7364,MK,LWOH
OHT,Arlanda,NDB,59.5739,17.8903,SE,ESSA
OI,Ono-I-Lau,NDB,-20.6533,-178.742,FJ,
OI,Pangkal Pinang,NDB,-2.16166,106.142,ID,WIPK
OIA,Oiapoque,NDB,3.85983,-51.7978,BR,SBOI
OIE,Oki,VOR-DME,36.1767,133.323,JP,RJNO
OJ,Jujuy,NDB,-24.4608,-65.0554,AR,
OJ,Hasanuddin,NDB,-5.08246,119.519,ID,WAAA
OJ,Okondja,NDB,-0.69955,13.7824,GA,FOGQ
OJ,Essider,NDB,30.6253,18.3514,LY,
OJC,Onjuku,VORTAC,35.1835,140.371,JP,
OJD,Oujda,VOR-DME,34.7733,-1.95028,MA,GMFO
OK,Oakey,NDB,-27.4214,151.737,AU,YBOK
OK,Oakey,VOR-DME,-27.4,151.73801,AU,YBOK
OK,Kupang,NDB,-10.167,123.674,ID,WATT
OK,Ndjili,NDB,-4.34229,15.5162,CD,FZAA
OK,Okitipupa,NDB,6.50049,4.83257,NG,
OK,Boke,NDB,10.9558,-14.3067,GN,GUOK
OK,Okinawa,NDB,26.1017,127.665,JP,ROAH
OK,Connaught,NDB,53.9239,-8.69979,IE,EIKN
OK,Lyskovo,NDB,56.0,45.0333,RU,
OK,Oscar Kilo,NDB,64.0494,-22.605,IS,BIKF
OKB,Kabul,TACAN,34.5633,69.216,AF,OAKB
OKC,Okayama,VORTAC,34.6714,134.015,JP,RJOB
OKE,Okecie,VOR-DME,52.1698,20.9601,PL,EPWA
OKF,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,DME,48.96917,15.54556,,
OKF,Desna,VOR-DME,48.9692,15.5456,CZ,
OKG,Cheb,VOR-DME,50.0651,12.4057,CZ,
OKG,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,DME,50.06528,12.40583,,
OKL,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,50.09583,14.26556,,
OKL,Praha,VOR-DME,50.0965,14.2628,CZ,LKPR
OKN,Kandahar,NDB,31.4994,65.8526,AF,OAKN
OKR,Stefanik,DME,48.1766,17.2248,SK,
OKR,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,48.22389,17.29028,,
OKR,Stefanik North,NDB,48.2239,17.2903,SK,LZIB
OKT,Ok Tedi,NDB-DME,-5.4099,141.319,PG,AYTB
OKT,Kortrijk,NDB,50.824,3.22483,BE,EBKT
OKX,Frydlant,VOR-DME,50.9027,15.0319,CZ,
OL,Esquel,NDB,-42.8729,-71.0709,AR,SAVE
OL,Salta,NDB,-24.8967,-65.5442,AR,
OL,Harare,NDB,-17.9943,31.0276,ZW,FVHA
OL,Lubumbashi,NDB,-11.635,27.4217,CD,FZQA
OL,Balikpapan,NDB,-1.25206,116.911,ID,WALL
OL,Ghaba,NDB,21.3,57.0833,OM,
OL,Akkol,NDB,43.4167,70.75,KZ,
OL,Orly,VOR-DME,48.7299,2.38642,FR,LFPO
OL,Szczecin,NDB,53.555,14.9602,PL,EPSC
OL,Ishim,NDB,56.1333,69.4167,RU,
OL,Kogalym,NDB,62.145,74.5183,RU,USRK
OLD,Olinda,NDB,-8.0385,-34.952,BR,
OLE,Nagasaki,VOR-DME,32.9052,129.918,JP,RJFU
OLM,Olmedo,NDB,0.16333,-78.0606,EC,EC-0070
OM,Pondicherry,NDB,11.9662,79.8098,IN,VOPC
OM,Ominato,NDB,41.2417,141.145,JP,
OMA,Omarska,VOR-DME,44.9572,16.8081,BA,
OMD,Omidiyeh,NDB,30.8489,49.5333,IR,OIAJ
OMD,Omidiyeh,VORTAC,30.8519,49.5053,IR,OIAJ
OMO,Ocamo,NDB,2.78306,-65.2164,VE,
OMT,Ominato,TACAN,41.2308,141.136,JP,
ON,El Tepual,NDB,-41.4606,-73.0947,CL,SCTE
ON,Presidente Peron,NDB,-38.9499,-68.2578,AR,SAZN
ON,Medan,NDB,3.56844,98.673,ID,WIMK
ON,Erabu,NDB,27.43,128.70799,JP,RJKB
ON,Olekminsk,NDB,60.405,120.56,RU,
ONC,Erabu,VORTAC,27.4329,128.69901,JP,RJKB
ONC,Charleroi,NDB,50.4894,4.55528,BE,EBCI
ONL,Liege,NDB,50.7011,5.54917,BE,EBLG
ONO,Oostende,NDB,51.2175,2.99639,BE,EBOS
ONT,Kleine Brogel,NDB,51.2133,5.5575,BE,EBBL
ONW,Antwerpen,NDB,51.1675,4.56639,BE,EBAW
OO,Oshawa,NDB,43.9209,-78.9003,CA,CYOO
OOD,Oodnadatta,NDB,-27.5547,135.442,AU,YOOD
OOM,Moomba,NDB-DME,-28.1044,140.19901,AU,YOOM
OP,Aeroparque Jorge Newbery,NDB,-34.5179,-58.4865,AR,SABE
OP,General Urquiza,NDB,-31.7233,-60.4617,AR,
OP,Opuwa,NDB,-18.0511,13.8431,,
OP,Palu,NDB,-0.91747,119.905,ID,WAFF
OP,Stavropol,NDB,45.0983,42.05,RU,URMT
OP,Op,NDB,53.4138,-6.13836,IE,
OP,Kiruna,NDB,67.8875,20.4527,SE,ESNQ
OPA,Oppaker,NDB,60.2043,11.52,NO,ENGM
OPE,Otopeni,NDB,44.5747,26.2113,RO,LROP
OPT,Rosiori,VOR-DME,44.5916,26.5595,RO,
OPT,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,44.5925,26.56028,,
OPW,Otopeni,NDB,44.5577,25.9846,RO,LROP
OQ,Padang,NDB,-0.92555,100.357,ID,ID-0340
OR,Ohura,VOR-DME,-38.8266,174.80701,NZ,
OR,Rio Cuarto,NDB,-33.1483,-64.32,AR,
OR,Orapa,NDB,-21.2686,25.3013,BW,FBOR
OR,Bali,NDB,-8.74428,115.174,ID,WADD
OR,Ormara,NDB,25.2703,64.5892,PK,OPOR
OR,Warehouse 59a,NDB,28.2947,19.9367,LY,
OR,Kyzylorda,NDB,44.7014,65.6,KZ,
OR,Rzeszow,NDB,50.1104,21.9868,PL,EPRZ
OR,Orsk,NDB,51.0833,58.67,RU,UWOR
OR,Kirov,NDB,58.5,49.35,RU,
ORA,Oran,NDB,-23.1494,-64.3242,AR,SASO
ORA,Oran,VOR-DME,35.6126,-0.65499,DZ,DAOO
ORA,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,NDB,47.10028,21.92417,,
ORA,Oradea,NDB,47.1003,21.9241,RO,LROD
ORE,Okushiri,VOR-DME,42.0703,139.44299,JP,RJEO
ORG,Orange,NDB,-33.3831,149.12399,AU,YORG
ORG,Orange,TACAN,44.1393,4.86606,FR,LFMO
ORG,Orange,NDB,44.1484,4.85719,FR,LFMO
ORH,Ourinhos,NDB,-22.9735,-49.9123,BR,SDOU
ORI,Pietermaritzburg,NDB,-29.5596,30.4487,ZA,FAPM
ORI,Orito,NDB,0.66667,-76.8167,CO,SKOR
ORI,FRATURK,NDB,40.96444,38.08611,,
ORI,Orio Al Serio,NDB,45.6438,9.84167,IT,LIME
ORL,Orland,TACAN,63.6811,9.62371,NO,ENOL
ORM,Orimaa,VOR-DME,60.8335,25.7621,FI,
ORT,Ortanova,TACAN,41.3997,15.7842,IT,
ORU,Oruro,NDB,-17.9538,-67.0916,BO,SLOR
ORZ,Ouarzazate,NDB,30.9272,-6.8825,MA,GMMZ
OS,Tongjingchang,NDB,29.8483,106.845,CN,ZUCK
OS,Osmino,NDB,59.0,29.1167,RU,
OS,Ossora,NDB,59.2383,163.06799,RU,
OSA,Santa Rosa,VOR-DME,-36.5837,-64.2728,AR,SAZR
OSB,Osnabruck,TACAN,52.2017,8.2855,DE,
OSE,Mihara,VOR-DME,34.7877,139.36501,JP,RJTO
OSJ,Osijek,NDB,45.4554,18.8376,HR,LDOS
OSK,Ornskoldsvik,VOR-DME,63.4061,18.9936,SE,ESNO
OSK,BOREALIS FRA,VORDME,63.40611,18.99361,,
OSN,Osan,VORTAC,37.0919,127.03,KR,RKSO
OSN,Osnabruck,VOR,52.2001,8.28552,DE,
OSO,Osorno,NDB,-40.6311,-73.0486,CL,SCJO
OSO,Osorno,VOR-DME,-40.6158,-73.0561,CL,SCJO
OSS,BOREALIS FRA,VORDME,63.19944,14.4875,,
OSS,Ostersund,VOR-DME,63.1996,14.4876,SE,
OST,Ostia,VOR-DME,41.8038,12.2375,IT,LIRF
OST,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,41.80389,12.2375,,
OST,Ostia,NDB,41.8052,12.2364,IT,LIRF
OT,Westpoint,NDB,-37.0604,174.61,NZ,NZAA
OT,Tarakan,NDB,3.32694,117.571,ID,WALR
OT,Kokshetau,NDB,53.3167,69.6,KZ,
OTA,Ostrava,VOR-DME,49.6975,18.1091,CZ,LKMT
OTJ,Mostar,TACAN,43.2747,17.8529,BA,LQMO
OTL,Otopeni,NDB,44.5703,26.0006,RO,LROP
OTR,Otopeni,NDB,44.588,26.2353,RO,
OTR,Ottringham,VOR-DME,53.6983,-0.10361,GB,
OTU,Otu,VOR-DME,7.01986,-74.7098,CO,SKOT
OTU,Otumba,VOR-DME,19.6831,-98.7764,MX,
OU,Oamaru,NDB,-44.9473,171.132,NZ,NZOU
OU,Teniente Benjamin Matienzo,NDB,-26.9186,-65.12,AR,
OU,Banjarmasin,NDB,-3.43625,114.754,ID,WAOO
OU,Ouesso,NDB,1.60832,16.0579,CG,FCOU
OU,Osh,NDB,40.6367,72.7433,KG,UAFO
OU,Ste-Foy,NDB,46.7778,-71.2898,CA,CYQB
OU,Bromma,NDB,59.3166,18.0467,SE,ESSB
OUA,Ouagadougou,NDB,12.334,-1.52519,BF,DFFD
OUK,Oulu,VOR-DME,64.9316,25.3593,FI,EFOU
OV,Sauce Viejo,NDB,-31.7808,-60.8431,AR,SAAV
OV,Nafoora M4,NDB,29.2333,21.55,LY,
OVD,Ovda,NDB,29.9422,34.9331,IL,LLOV
OVD,Ovda,VOR-DME,29.9667,34.9472,IL,LLOV
OVR,Ovar,TACAN,40.887,-8.64335,PT,LPOV
OW,Otjiwarongo,NDB,-20.4636,16.6417,,FYOW
OW,Palembang,NDB,-2.91066,104.676,ID,WIPP
OW,Owerri,NDB,5.40642,7.21075,NG,
OW,Itami,NDB,34.8055,135.40401,JP,RJOO
OW,Ottawa,NDB,45.36,-75.5611,CA,CYOW
OWE,Osaka,VOR-DME,34.776,135.452,JP,RJOO
OWT,Shark El Oweinat,NDB,22.5808,28.7322,EG,HEOW
OX,Morotai,NDB,2.04456,128.32401,ID,WAEW
OX,Bose,NDB,23.8983,106.65,CN,
OX,Iwo Jima,NDB,24.7722,141.30701,JP,RJAW
OX,Oxford,DME,51.8324,-1.32282,GB,EGTK
OX,Oxford,NDB,51.8325,-1.32324,GB,EGTK
OXY,Alpha 103,NDB,29.0333,20.7667,LY,
OY,Bandung,NDB,-6.92342,107.648,ID,WICC
OY,Oyem,NDB,1.53753,11.5765,GA,FOGO
OY,Aldergrove,NDB,54.6926,-6.08536,GB,EGAA
OY,Sveg,NDB,62.0454,14.3261,SE,ESND
OYA,Andoya,TACAN,69.2863,16.1444,NO,ENAN
OYE,Kibi,VOR-DME,34.7504,133.83501,JP,RJOB
OZ,Mariano Moreno,NDB,-34.4833,-58.8217,AR,SADJ
OZ,Ozamis,NDB,8.17374,123.833,PH,RPMO
OZ,Gori,NDB,42.0167,44.1322,GE,
OZ,Brussels,NDB,50.8269,4.46694,BE,EBBR
OZ,Kardla,NDB,58.9571,22.8722,EE,EEKA
OZ,Skallen,NDB,61.2272,17.1797,SE,ESNY
OZE,Bolzano,VOR-DME,46.4048,11.2926,IT,LIPB
OZE,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,46.40528,11.29222,,
OZN,Prins Christian Sund,NDB,60.0572,-43.1597,GL,
OZT,Ouarzazate,VOR-DME,30.94,-6.90444,MA,GMMZ
P,Rio Grande,NDB,-53.7768,-67.7204,AR,SAWE
P,Aeroparque Jorge Newbery,NDB,-34.5464,-58.4395,AR,
P,General Urquiza,NDB,-31.7767,-60.4767,AR,
P,Posadas,NDB,-27.4062,-55.9702,AR,
P,Plovdiv,NDB,42.0547,24.8738,BG,
P,Zaporizhzhia,NDB,47.8856,35.3264,UA,
P,Dnipropetrovsk,NDB,48.357,35.0675,UA,
P,Pyrzowice,NDB,50.4735,19.1066,PL,
P,Lawica,NDB,52.4142,16.862,PL,
P2,Wetaskiwin,NDB-DME,52.9669,-113.412,CA,CEX3
PA,Port Alfred,NDB,-33.5603,26.8781,ZA,FAPA
PA,Salgado,NDB,-29.9952,-51.1433,BR,SBPA
PA,Porto Amboim,NDB,-10.7167,13.7667,AO,FNPA
PA,Pemba,NDB,-5.25804,39.8145,TZ,HTPE
PA,Pomala,NDB,-4.18336,121.614,ID,
PA,Malabo,NDB,3.70125,8.91219,GQ,FGSL
PA,Parakou,VOR,9.37011,2.61908,BJ,DBBP
PA,Hpa An,NDB,16.893,97.6747,MM,VYPA
PA,Wutong,NDB,25.405,110.06,CN,
PA,Palma De Mallorca,NDB,39.5994,2.82118,ES,
PA,Pancevo,NDB,44.8917,20.6411,RS,
PA,Parutyne,NDB,46.6947,31.9034,UA,
PA,Prince Albert,NDB,53.2181,-105.795,CA,CYPA
PA,Pajuostis,NDB,55.7611,24.4111,LT,EYPP
PA,Pavlovshina,NDB,56.75,93.5667,RU,
PA,Patreksfjordur,NDB,65.5558,-23.9531,IS,BIPA
PA,Papa-Alfa,NDB,66.4691,25.6488,FI,EFRO
PA1,Akal C,NDB,19.3992,-92.0389,MX,
PA2,Akal J,NDB,19.4281,-92.0753,MX,
PAD,Parsabade Moghan,NDB,39.5787,47.9673,IR,OITP
PAD,Paderborn/Lippstadt,NDB-DME,51.6236,8.63944,DE,EDLP
PAE,Phrae,VOR-DME,18.1341,100.166,TH,VTCP
PAF,Paulo Afonso,VOR,-9.402,-38.2528,BR,SBUF
PAF,Paulo Afonso,NDB,-9.39903,-38.2456,BR,SBUF
PAG,Port Augusta,NDB,-32.5264,137.701,AU,YPAG
PAG,Porto Alegre,NDB,-29.9932,-51.1738,BR,SBPA
PAH,Schwerin-Parchim,NDB,53.3942,11.6659,DE,DE-0877
PAI,Pirai,NDB,-22.4551,-43.841,BR,
PAI,Pirai,VOR-DME,-22.454,-43.8405,BR,
PAK,Pakse,VOR-DME,15.1967,105.738,LA,VLPS
PAK,Preveza,NDB,38.9166,20.7573,GR,LGPZ
PAL,El Palomar,VOR-DME,-34.6128,-58.6139,AR,SADP
PAL,Palma,NDB,-2.025,-79.8089,EC,SEGU
PAL,Palu,VOR-DME,-0.88501,119.895,ID,WAFF
PAL,Palmyra,NDB,34.5529,38.2983,SY,OSPR
PAL,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,38.03361,13.1775,,
PAL,Palermo,VOR-DME,38.034,13.1774,IT,LICJ
PAL,Palermo,NDB,38.0343,13.1774,IT,LICJ
PAM,Pampa,VOR-DME,8.01333,0.5615,GH,
PAM,Pamplona,NDB,42.7142,-1.63904,ES,LEPP
PAM,MUAC FRA,DME,52.33472,5.09222,,
PAM,Pampus,VOR-DME,52.3348,5.09216,NL,EHLE
PAN,Pantelleria,NDB,36.8114,11.961,IT,LICG
PAN,Pantelleria,VOR-DME,36.8142,11.9652,IT,LICG
PAN,BALTIC & FRAIT & SECSI & SEE & MALTA & HELLAS & NICFRA,VORDME,36.81444,11.96583,,
PAO,Paros,NDB,37.0126,25.1289,GR,
PAP,Port Au Prince,VOR-DME,18.5765,-72.3042,HT,MTPP
PAP,Pamplona,VOR-DME,42.6884,-1.66078,ES,LEPP
PAR,Puerto Aguirre,VOR-DME,-45.1592,-73.5225,CL,
PAR,Parana,VOR-DME,-31.8083,-60.4847,AR,SAAP
PAR,Parrita,NDB,9.5175,-84.3169,CR,MRQP
PAR,Paradisi,VOR-DME,36.4001,28.0653,GR,LGRP
PAR,Parma,NDB,44.8223,10.2933,IT,LIMP
PAS,Passeiry,VOR-DME,46.1637,5.99992,CH,LSGG
PAT,Patos De Minas,NDB,-18.6686,-46.4933,BR,SNPD
PAV,Pastaza,VOR-DME,-1.51389,-78.0447,EC,SESM
PAY,Puerto Ayacucho,VOR,5.61889,-67.609,VE,SVPA
PAY,Puerto Ayacucho,NDB,5.62222,-67.6087,VE,SVPA
PAZ,La Paz,VOR-DME,-16.512,-68.2334,BO,SLLP
PAZ,Poza Rica,VOR-DME,20.6006,-97.4551,MX,MMPA
PB,Polokwane,NDB,-23.8663,29.4507,ZA,
PB,Pemba,NDB,-12.9515,40.5009,MZ,FQPB
PB,Bengkulu,NDB,-3.85993,102.341,ID,WIPL
PB,Port Bell,NDB,0.29577,32.656,UG,HUEN
PB,Pangsuma,NDB,0.83506,112.937,ID,WIOP
PB,Abidjan Felix Houphouet Boigny,NDB,5.25042,-3.95803,CI,DIAP
PB,Prachin Buri,NDB,14.12,101.368,TH,VTBI
PB,Phubai,NDB,16.3958,107.772,VN,VVPB
